revenuMensuel,montant,dureeMois,autresCharges,ancienneteMois,incidentsPaiement,fichageBam,score,approved
21584.04,136141.1,36,957.34,50,0,0,87,1
19712.89,65925.75,48,1269.02,17,0,0,90,1
24601.25,70304.79,24,2551.51,105,3,0,64,1
15653.47,281354.73,240,0,40,0,0,93,1
17303.25,252396.8,240,878.64,62,0,0,94,1
15268.45,288073.97,48,916.06,3,0,0,39,0
22334.13,289356.71,12,0,62,0,0,29,0
17880.38,690649.54,36,798.65,120,0,0,26,0
10347.05,492700.19,48,0,15,0,0,14,0
9405.82,573405.48,36,0,33,0,0,16,0
11442.23,429267.73,24,2041.45,67,1,0,12,0
19219.63,169722.98,36,0,14,0,0,76,1
19462.41,302026.41,60,0,11,0,0,74,1
16776.32,75735.28,48,0,41,0,0,95,1
25643.61,174395.34,60,0,33,0,0,98,1
6343.69,394475.4,60,0,55,0,0,17,0
8509.36,179958.32,12,0,2,0,0,9,0
22912.03,279501.15,240,2706.48,111,0,0,93,1
7996.27,295543.77,120,0,94,0,0,65,1
6828.92,284059.26,60,1232.0,118,0,0,18,0
16031.41,209032.55,240,0,70,0,0,99,1
8092.52,45716.32,48,0,101,0,0,90,1
9269.13,789395.18,60,2157.07,10,0,0,12,0
19069.07,489287.02,36,1594.45,105,0,0,26,0
13200.75,206288.51,120,0,65,0,0,89,1
26212.16,376435.91,36,0,14,0,0,61,1
14610.67,155639.02,36,0,51,0,0,75,1
9498.99,781085.39,120,0,20,2,0,0,0
16483.56,681982.36,48,0,86,3,0,0,0
12614.67,437820.17,120,0,92,0,0,70,1
24065.89,175688.45,120,0,9,0,1,57,0
9622.21,189727.27,36,0,83,0,0,22,0
9251.3,89523.08,240,1710.96,68,0,0,79,1
17549.22,126030.07,12,861.7,74,0,0,25,0
8439.6,390609.13,36,1325.33,108,0,0,19,0
27774.97,101198.94,36,1070.39,64,2,0,82,1
26538.1,568221.38,12,2255.49,37,0,0,27,0
18848.25,566111.27,36,0,114,0,0,26,0
9592.52,380641.19,12,0,86,0,0,20,0
19530.08,734780.95,12,572.18,117,1,0,18,0
9287.93,127290.37,48,0,110,0,0,73,1
21589.45,186150.87,60,2851.66,5,3,0,47,0
23473.99,175524.36,60,0,26,0,0,93,1
17071.58,73411.57,240,2018.94,96,0,0,94,1
19313.62,460039.3,60,0,39,0,0,58,0
13342.26,358242.3,36,2711.6,3,0,0,14,0
15811.52,190936.02,48,0,27,0,0,76,1
16294.42,63758.55,24,0,112,0,0,92,1
18432.28,219556.25,60,0,113,0,0,88,1
30364.91,621592.39,60,1571.82,43,0,0,65,1
11210.2,691290.47,12,0,8,0,0,12,0
27009.85,755072.44,48,0,26,0,0,25,0
16608.56,273239.53,60,0,29,1,0,65,1
18903.28,430796.01,24,0,37,1,0,13,0
19312.04,558892.3,24,0,33,0,0,23,0
18890.8,266282.72,36,0,56,2,0,47,0
15730.18,297329.63,12,2912.97,22,0,0,18,0
26821.85,437653.79,36,0,109,0,0,56,0
29137.84,212858.82,12,2665.28,34,0,0,27,0
20249.13,213223.73,24,0,52,0,0,57,0
25218.94,459469.98,60,0,84,0,1,39,0
15455.98,410450.25,120,1141.95,35,3,0,42,0
30943.26,507043.13,36,0,30,2,0,33,0
20827.9,204387.99,24,0,7,0,0,57,0
18428.84,650377.51,12,0,12,1,1,0,0
21092.0,587404.14,36,0,110,0,0,28,0
17439.68,229397.2,48,0,78,1,0,70,1
12845.24,522413.32,24,2625.12,103,0,0,22,0
6733.82,753513.25,24,0,83,0,0,18,0
27402.15,769380.81,60,566.68,9,0,0,35,0
25989.4,458860.98,120,1179.3,68,0,0,92,1
31908.15,65952.2,24,0,64,0,0,100,1
16481.35,141409.6,24,0,84,0,0,72,1
18133.56,706096.14,36,0,12,0,0,18,0
8644.82,336633.49,120,0,46,0,0,60,1
17466.59,384796.79,24,0,38,0,0,21,0
19423.45,139896.81,24,0,100,0,0,80,1
8970.44,304298.28,60,1735.78,101,0,0,20,0
15897.77,674201.57,60,0,101,0,0,24,0
16526.66,249365.54,48,0,98,0,0,75,1
16658.88,546066.79,12,0,120,0,0,25,0
7909.79,807454.16,12,0,49,0,0,17,0
25689.65,530170.02,48,506.4,12,0,0,47,0
7866.81,547699.75,36,0,43,0,0,16,0
13109.82,192251.51,120,2728.59,99,0,0,71,1
6698.82,627399.6,24,0,66,0,0,18,0
27918.33,184026.01,12,1411.42,11,0,0,23,0
6125.15,680587.41,60,0,33,0,0,14,0
11916.01,151367.33,60,0,44,0,0,79,1
8579.55,447713.28,12,0,81,3,1,0,0
11956.98,721172.91,120,0,18,3,0,0,0
21809.28,810088.66,12,1222.06,59,0,0,28,0
10682.01,195847.03,48,0,76,0,0,61,1
4811.69,759616.74,48,853.46,44,0,0,14,0
16561.78,686028.54,240,1013.07,16,0,0,70,1
24901.19,137032.06,60,2075.28,69,0,0,95,1
9632.77,156775.41,240,758.59,68,2,0,67,1
10468.59,664876.48,240,0,24,0,0,57,0
10172.72,604454.45,12,0,95,0,0,20,0
12101.97,161455.77,120,1089.92,91,2,0,65,1
14716.2,284042.17,36,0,111,0,0,28,0
22376.83,472527.85,60,0,75,0,0,74,1
30765.26,707972.43,240,0,107,0,0,100,1
17611.93,202863.94,60,0,112,3,0,60,1
11498.39,564527.7,240,0,48,0,0,72,1
14008.35,420588.96,12,828.08,31,0,0,18,0
16977.77,761195.76,48,1555.32,49,0,0,23,0
15630.61,65533.8,120,0,104,0,0,100,1
11228.7,644148.02,240,1995.85,20,0,0,25,0
21575.02,633274.84,12,0,77,0,0,28,0
17960.72,365451.61,48,0,20,0,0,49,0
21907.86,624198.4,12,0,107,0,0,28,0
15519.32,399416.66,24,0,9,2,0,0,0
6143.63,193973.85,24,885.79,44,3,0,0,0
20101.65,312931.97,48,1689.3,94,0,0,63,1
16529.16,142066.97,12,603.43,17,1,0,9,0
29237.67,237162.94,240,0,11,0,0,100,1
7766.52,845538.62,24,987.18,36,1,0,6,0
21106.15,285916.3,240,2692.72,36,0,0,86,1
13733.03,128013.04,24,0,13,0,0,58,0
22813.56,540810.81,36,0,45,0,0,27,0
8698.4,77653.41,12,1372.07,52,0,0,18,0
26039.32,35674.21,12,1821.01,9,0,0,88,1
6714.95,332857.59,120,0,11,0,1,0,0
8063.16,347155.02,12,0,109,0,0,19,0
19576.22,340984.75,12,0,44,0,0,24,0
8194.97,419558.05,120,0,119,0,0,33,0
11568.53,323858.73,36,0,114,0,0,21,0
25332.87,446554.33,48,0,116,0,0,75,1
26761.63,598578.68,240,0,77,0,1,59,0
15357.37,269882.67,12,0,44,0,0,21,0
17397.07,777233.42,240,0,92,0,0,80,1
19871.74,710979.46,36,0,74,0,0,27,0
15607.58,208235.76,36,0,61,1,0,60,1
11860.97,318835.58,24,2988.39,97,0,0,22,0
4693.18,346382.76,12,0,2,0,0,7,0
9666.98,577846.45,48,0,66,0,1,0,0
18924.64,653785.97,240,0,80,0,0,88,1
14658.7,579858.51,240,0,2,0,0,72,1
12270.7,351740.99,12,0,61,0,0,22,0
16225.91,71492.37,48,0,71,0,0,97,1
17111.63,582491.61,120,0,63,0,0,74,1
11497.14,226671.3,48,0,49,3,0,25,0
24471.79,577133.19,60,0,117,1,0,56,0
6294.14,77755.37,120,2908.61,18,1,0,4,0
19263.59,438890.11,60,2318.6,6,0,0,30,0
6784.05,75928.87,240,796.75,104,0,0,83,1
7391.68,499289.17,12,0,111,0,0,19,0
19582.49,154433.96,60,0,89,0,0,96,1
10417.39,98421.14,48,0,66,0,0,83,1
6976.76,735840.19,24,0,72,0,0,18,0
27184.28,570319.67,36,0,91,0,0,31,0
26973.32,481449.66,240,0,9,0,0,95,1
26475.75,565666.76,48,0,84,0,0,56,0
19595.66,499597.81,36,733.78,82,0,0,27,0
14811.22,254258.2,12,1336.16,73,2,0,6,0
7549.44,303316.74,60,2096.35,86,0,1,0,0
22808.5,99140.8,60,1792.88,61,2,0,79,1
18596.93,231921.08,60,0,13,0,0,79,1
7728.21,844114.78,120,0,14,0,0,11,0
12894.74,168480.94,240,0,86,0,0,97,1
18941.69,768896.2,60,2208.03,1,0,0,16,0
8288.25,215905.57,36,2772.88,70,0,0,19,0
20638.89,316529.22,12,2832.44,9,0,0,19,0
16583.79,397121.68,12,0,36,0,0,21,0
9208.44,332583.21,240,0,61,0,0,81,1
7402.93,155139.49,240,2090.54,24,2,0,36,0
20184.23,233433.73,48,2722.0,56,0,0,71,1
7283.38,329348.76,48,0,112,0,0,19,0
8451.75,770728.76,12,0,32,0,1,0,0
17334.71,330546.43,240,0,72,0,0,96,1
14886.22,865955.2,60,0,114,0,0,24,0
11518.41,306236.67,48,0,55,2,0,2,0
30171.11,568783.92,60,0,13,0,0,72,1
9501.63,656824.76,60,0,71,1,0,11,0
25996.07,297707.64,240,0,100,0,0,100,1
13434.42,698052.93,240,0,2,0,0,64,1
26530.79,426992.34,60,0,58,0,0,85,1
24333.03,207226.02,120,0,115,0,0,100,1
20267.29,734930.38,36,0,73,0,0,27,0
18800.37,163886.21,24,0,109,0,0,73,1
15792.29,694984.57,240,0,72,0,0,80,1
13188.08,573341.92,12,508.21,18,0,0,15,0
10462.54,86154.51,48,0,43,0,0,83,1
16048.93,849624.17,12,0,102,0,1,0,0
13506.72,719723.23,36,0,110,1,0,14,0
24738.9,123518.32,120,0,6,0,0,99,1
31691.37,231414.71,12,642.4,60,0,0,31,0
5798.35,251826.39,48,2342.5,72,0,0,18,0
18823.24,150610.32,48,1116.7,28,0,0,81,1
15364.44,166484.76,36,2946.59,67,0,0,43,0
12087.26,328602.21,60,1273.05,1,0,0,12,0
32905.61,174347.06,12,1315.95,49,0,0,53,0
23177.82,582900.22,60,0,20,0,0,51,0
9565.56,472171.63,60,0,81,2,0,2,0
19097.64,429825.84,48,2557.95,81,0,0,26,0
18012.29,211621.62,36,0,18,0,0,69,1
10554.86,557096.31,120,0,107,0,0,31,0
10742.17,183846.32,12,0,111,0,0,21,0
8302.61,384337.23,24,2317.82,117,0,0,19,0
7593.97,476077.42,120,0,74,0,0,19,0
11822.05,237315.9,240,0,88,0,0,93,1
17655.17,549810.49,120,0,36,1,0,64,1
20677.47,243637.2,60,0,36,0,0,85,1
25329.2,596943.52,48,2029.62,102,0,0,31,0
5351.69,469417.1,36,0,97,0,0,17,0
13915.6,28816.33,48,0,67,1,0,92,1
24415.41,274455.32,120,0,88,1,0,93,1
10093.78,506201.55,48,0,48,0,0,18,0
26586.69,124021.39,120,0,38,0,0,100,1
13251.78,336443.37,24,0,36,0,0,19,0
14669.38,449879.32,12,0,10,0,0,15,0
11707.9,743340.82,120,0,26,2,0,0,0
9186.85,90091.32,36,2892.54,103,0,0,20,0
4549.88,97340.92,12,0,56,2,0,0,0
7411.28,798167.29,48,0,69,0,0,19,0
17163.98,313478.99,48,0,58,0,0,66,1
32036.21,546871.98,24,0,62,0,0,31,0
15530.99,307419.14,240,950.84,63,0,0,89,1
13848.19,152211.49,24,1690.06,43,0,0,20,0
9317.08,614696.05,60,0,82,3,0,0,0
11043.31,569701.81,36,1331.73,113,0,0,21,0
24870.62,202255.82,48,0,101,0,0,95,1
5304.2,133690.98,36,0,118,0,0,17,0
19003.83,51129.7,24,0,65,0,0,98,1
15374.07,204740.43,240,0,16,0,0,92,1
18353.61,866931.94,24,0,26,1,0,11,0
22023.86,155992.54,24,1392.05,49,0,0,74,1
29758.31,119555.99,12,0,27,0,0,76,1
20613.35,230414.92,60,1859.63,87,0,0,81,1
15929.93,491002.53,36,0,34,0,0,20,0
16431.83,185214.41,240,837.96,27,0,0,91,1
20391.67,901096.12,60,0,103,0,0,27,0
18236.13,598125.86,120,0,27,0,0,71,1
8072.38,689590.34,48,0,58,0,0,19,0
13307.18,608218.9,12,0,55,0,0,22,0
28337.84,84809.92,12,0,119,0,0,90,1
6667.98,487309.67,240,0,1,0,0,36,0
27129.34,219953.68,60,0,83,1,0,91,1
11464.35,185510.66,60,2106.81,62,0,0,46,0
19100.18,281717.27,60,0,72,0,0,83,1
26456.13,563392.36,36,0,74,0,0,31,0
7143.2,185127.15,60,0,74,1,0,34,0
22867.59,134638.71,60,0,16,1,0,85,1
23564.86,311424.69,120,0,23,0,0,93,1
20266.73,336360.92,60,1189.95,8,0,0,66,1
10763.82,159970.92,36,1234.65,43,0,0,27,0
23252.09,323069.74,12,0,6,0,0,20,0
15858.43,510287.75,48,0,40,0,0,21,0
12770.71,170248.31,60,0,104,0,0,81,1
18259.22,79719.22,12,1958.45,98,0,0,53,0
25362.69,365464.93,24,2715.33,70,0,0,31,0
5997.89,20332.14,48,0,39,0,0,91,1
9964.84,237925.5,24,0,110,0,0,20,0
20390.99,312071.04,12,1031.72,90,0,0,27,0
7313.11,771634.5,24,2124.41,78,0,0,19,0
13552.85,254520.91,240,2451.0,111,0,0,77,1
13522.22,646350.23,120,0,76,0,0,45,0
10384.72,254659.89,12,0,120,0,0,21,0
21927.22,163404.49,24,0,74,0,0,80,1
9372.18,218051.39,60,0,52,0,0,56,0
22015.2,156693.43,60,2769.49,17,2,0,61,1
14855.55,667182.58,120,0,12,2,0,27,0
16685.53,462218.81,24,0,33,0,0,21,0
7479.22,588598.15,12,0,64,0,0,19,0
9546.0,157003.25,36,0,37,0,0,40,0
10366.65,920216.25,60,2933.8,91,0,0,21,0
12979.17,40891.64,36,0,103,0,1,55,0
28611.02,221614.62,48,0,91,0,0,97,1
10922.23,374722.67,120,0,93,0,0,70,1
14805.18,680812.69,48,0,92,3,0,0,0
26327.5,502638.76,60,1177.59,46,0,0,73,1
23156.77,166537.78,60,1900.26,97,0,0,91,1
7652.24,121751.61,120,0,35,0,0,82,1
20881.21,117250.16,60,0,16,0,0,94,1
21400.72,508314.64,48,0,1,0,0,30,0
12706.47,191840.79,36,0,45,0,0,53,0
9552.22,359461.29,24,884.13,37,0,0,16,0
29541.43,675854.86,240,1910.97,101,0,0,94,1
16258.5,382302.75,240,0,43,3,0,63,1
33187.0,413416.84,12,0,95,0,0,31,0
16527.71,273186.71,60,0,119,0,0,78,1
11431.49,193396.95,240,0,97,0,0,94,1
12256.65,119368.68,12,0,29,0,1,0,0
20688.87,103005.79,24,0,96,2,0,71,1
7742.62,641262.97,36,0,89,0,1,0,0
29049.49,264619.09,120,0,65,1,0,96,1
8425.0,327440.61,36,2608.5,28,1,0,5,0
23949.18,686108.79,24,757.29,1,0,0,20,0
26245.95,111256.42,60,0,23,0,0,100,1
23776.21,242409.49,60,0,38,0,0,91,1
6282.92,668651.77,36,2421.63,84,1,0,9,0
28235.99,970234.71,48,0,74,0,0,31,0
9278.91,456912.31,120,0,35,0,0,34,0
17728.02,329520.55,120,1190.92,70,0,0,83,1
12175.84,439893.6,120,0,16,0,0,62,1
11437.28,216674.82,48,0,107,0,0,58,0
11954.41,322651.2,36,2366.15,34,0,0,18,0
16841.9,166182.42,12,0,100,0,0,25,0
17461.11,642122.51,12,0,115,0,0,25,0
28030.47,396093.48,240,0,83,0,0,100,1
11634.34,243520.73,240,0,75,3,0,64,1
29301.45,270724.4,240,1948.33,10,3,0,67,1
19710.16,96725.44,120,0,62,0,0,100,1
27361.19,864019.98,12,1873.2,95,0,0,31,0
27889.43,276037.63,24,0,118,0,0,68,1
13229.16,364704.27,120,0,87,0,0,77,1
20581.18,171413.58,120,0,75,0,0,100,1
15228.38,421952.14,24,1142.77,72,0,0,24,0
14271.93,397775.52,48,0,92,0,0,23,0
14896.93,412631.71,12,0,39,0,0,21,0
12314.75,515849.59,60,1266.37,48,0,0,20,0
13099.98,187701.69,60,0,24,0,0,73,1
7896.87,829782.51,36,0,38,2,0,0,0
16456.32,723491.06,12,2418.42,114,0,0,25,0
13743.03,243409.45,48,0,13,0,0,58,0
28693.74,110298.74,12,0,66,0,0,83,1
20848.56,697731.55,240,0,28,0,0,85,1
20163.56,68251.88,240,816.06,68,0,0,100,1
22082.94,96986.99,60,0,29,0,0,98,1
5058.32,284419.29,240,0,59,0,0,65,1
13046.56,448536.36,36,0,64,1,0,13,0
25465.77,288203.5,60,1674.45,36,2,0,66,1
8974.84,244578.21,12,0,19,1,0,4,0
11927.08,189257.08,60,0,40,0,0,74,1
18876.18,256011.31,60,0,47,0,0,83,1
18218.41,259605.8,60,0,65,3,0,57,0
18693.4,605315.93,120,0,99,0,0,77,1
22758.17,307388.74,24,0,41,0,0,28,0
26359.23,230191.98,48,0,54,0,0,94,1
14847.53,91290.71,12,2097.42,54,1,0,14,0
23753.2,129548.02,120,0,34,0,1,63,1
13609.05,842289.38,12,0,23,1,0,8,0
11847.15,118257.15,24,0,6,0,0,50,0
16860.77,430436.55,60,0,116,3,0,25,0
13146.1,538600.75,60,1936.15,4,0,0,13,0
9624.7,560792.15,48,1974.03,107,0,0,20,0
17311.0,285897.94,48,0,68,0,0,72,1
16330.76,499546.61,60,0,110,0,1,0,0
18099.69,102081.25,60,0,96,0,0,99,1
30229.68,299889.47,24,0,15,0,0,61,1
15588.41,302804.03,48,0,119,0,0,59,0
18460.07,239221.24,24,2669.04,94,0,0,26,0
19570.68,353960.26,120,0,7,0,0,83,1
11645.23,515791.18,12,0,31,0,0,16,0
8374.74,556216.01,240,0,8,0,0,48,0
16066.87,137121.25,24,0,107,0,0,71,1
6314.38,222335.87,24,1205.05,64,0,0,18,0
18736.05,254113.47,36,0,116,0,0,70,1
9836.8,529383.45,120,0,100,0,0,27,0
5285.08,560255.85,48,0,47,0,0,15,0
11126.09,467706.08,12,0,27,1,0,7,0
10034.31,298794.8,24,0,90,0,0,20,0
4796.51,275269.76,12,0,47,3,0,0,0
12127.92,331354.5,120,0,50,0,0,76,1
11627.41,351611.21,120,0,82,0,0,74,1
10670.44,509669.93,60,0,48,1,0,10,0
30949.3,237911.05,36,0,17,0,0,85,1
32022.69,408950.04,12,0,47,0,0,29,0
21961.58,785509.76,12,2339.18,84,0,0,28,0
7073.49,645449.19,60,0,82,0,0,18,0
9180.73,32876.37,24,0,100,0,0,88,1
10200.28,819086.77,12,0,85,0,0,20,0
29420.33,838293.3,60,663.55,26,3,0,7,0
9780.52,172261.19,60,2673.88,65,1,0,11,0
21362.45,563996.6,24,0,89,0,0,28,0
29730.53,29863.78,24,0,65,0,0,100,1
17350.93,275464.99,60,0,18,0,0,73,1
9955.65,699603.59,36,2981.2,81,0,0,20,0
15925.1,365918.66,24,2456.49,68,0,0,24,0
13305.61,444201.42,60,0,49,0,1,0,0
13677.59,295006.43,240,0,46,0,0,91,1
14283.49,309695.39,120,0,84,1,0,75,1
28119.31,389116.24,120,0,46,0,0,98,1
26677.48,417254.19,48,0,116,0,0,80,1
13643.0,125881.12,240,0,20,1,0,84,1
12907.87,601469.14,240,0,118,0,0,76,1
17805.05,200828.6,12,900.54,17,3,0,0,0
9190.61,929431.39,24,1485.48,69,0,0,20,0
22725.15,879281.35,12,0,69,0,0,29,0
20452.05,448319.68,48,0,64,0,0,49,0
10804.97,110084.35,24,2328.94,86,0,0,21,0
9890.2,388236.44,24,0,16,0,0,13,0
16280.8,110939.47,12,1808.67,103,0,0,25,0
10873.38,45640.54,60,0,82,0,0,97,1
13674.87,272879.66,48,0,3,0,1,5,0
6822.09,640560.16,36,0,75,0,0,18,0
11838.35,459230.82,48,0,67,0,0,22,0
8342.04,949686.66,60,0,48,0,0,17,0
6797.93,203932.67,240,0,69,0,0,82,1
6690.64,192803.97,120,0,116,0,0,72,1
11000.29,575709.26,24,2920.74,22,0,0,15,0
12804.86,310334.04,24,601.54,21,0,0,16,0
11852.13,66732.32,12,0,57,0,1,8,0
6978.91,591361.32,12,0,111,0,0,18,0
32297.83,197421.44,12,0,33,0,0,44,0
10817.42,361456.76,12,0,116,1,0,12,0
23173.38,299685.14,60,0,24,1,0,74,1
21270.51,177172.4,120,0,34,0,0,99,1
7658.13,358089.91,48,1113.33,62,2,0,1,0
14649.14,189878.99,240,0,111,0,0,98,1
8481.41,243177.48,240,0,15,0,1,36,0
11153.02,361184.6,48,0,90,0,0,21,0
13777.8,619748.85,36,0,23,0,0,17,0
23756.43,942321.39,120,0,103,0,1,30,0
11620.62,216072.05,240,0,15,0,0,85,1
30498.26,288843.31,36,0,74,0,0,87,1
17159.03,418945.62,36,0,16,1,0,9,0
12096.09,504227.51,36,0,21,0,0,16,0
12116.81,173922.81,48,0,97,0,0,74,1
22104.46,395504.94,36,0,94,0,0,43,0
20735.27,580949.89,12,1289.67,48,0,0,25,0
18897.3,226168.95,12,0,17,0,0,19,0
19955.21,329238.93,12,0,10,0,0,19,0
12249.82,99115.32,36,0,103,0,1,41,0
15392.76,943895.09,36,0,82,0,0,24,0
23203.2,483267.15,36,0,43,0,0,26,0
31832.79,534345.51,36,0,3,0,0,44,0
32514.06,388099.12,12,0,63,0,1,0,0
28830.48,287189.93,120,1687.69,109,0,0,98,1
12401.99,154809.34,60,0,71,0,0,83,1
20344.06,352947.44,24,0,46,2,0,7,0
10283.05,64522.72,120,2649.92,80,0,0,73,1
18705.18,568605.25,240,0,117,0,0,90,1
5497.19,188449.56,120,0,50,0,0,64,1
22226.73,415772.6,60,0,24,0,0,72,1
24836.96,656784.7,24,0,114,0,0,30,0
9838.93,307365.31,120,1790.93,15,0,0,33,0
9060.24,203047.51,48,0,38,0,0,35,0
17094.13,587390.69,60,2644.91,2,0,0,15,0
16299.44,287365.77,12,0,40,0,0,22,0
12441.91,203787.77,24,2395.62,107,0,0,22,0
9198.86,217370.89,60,0,29,0,0,50,0
12191.68,305126.31,12,0,104,1,0,13,0
5148.33,314185.65,24,0,77,0,0,17,0
31216.16,392138.67,48,2402.13,28,1,0,65,1
10022.26,709131.25,60,0,73,0,0,20,0
9702.37,566376.8,24,0,87,1,0,11,0
10442.44,552919.92,48,0,117,0,0,21,0
14145.19,369876.51,240,988.3,88,0,0,83,1
16561.21,194290.17,60,0,103,0,0,87,1
14659.94,161017.12,120,0,68,0,0,95,1
15258.03,51868.64,48,0,61,0,0,100,1
9903.78,196885.92,48,0,83,1,0,43,0
19413.55,233682.25,60,0,40,0,0,85,1
17099.86,118985.53,36,0,31,0,0,83,1
6666.53,541746.57,120,0,7,0,0,9,0
21201.81,826244.72,240,0,87,0,0,87,1
11072.69,67041.45,12,0,32,0,0,34,0
5667.69,410731.12,60,0,93,0,1,0,0
7860.54,916843.0,120,1794.37,111,0,0,19,0
25829.23,314532.05,24,1129.06,106,0,0,36,0
22890.09,221925.07,120,2814.3,77,0,0,91,1
26067.57,504952.07,12,0,63,0,0,31,0
8132.32,320864.31,120,0,89,0,0,60,1
29024.82,160566.69,36,0,47,0,0,96,1
13502.36,107011.42,120,0,42,1,0,86,1
20312.37,518175.85,240,0,107,0,0,94,1
19644.45,940946.87,48,0,12,3,0,0,0
8857.52,78725.83,12,983.24,75,1,0,11,0
12406.03,646781.14,48,0,51,0,0,21,0
19807.59,662036.62,24,0,30,0,0,22,0
7911.64,532657.76,120,0,41,0,0,16,0
22959.98,415038.99,60,0,29,0,0,75,1
9327.97,407941.16,120,0,56,0,0,50,0
10389.95,346414.1,12,0,86,0,0,21,0
6173.23,912548.58,60,0,21,0,0,12,0
27213.32,193291.0,60,0,103,0,0,100,1
8799.43,214585.26,240,2582.53,32,2,0,30,0
16650.49,419336.83,60,0,65,0,0,53,0
12693.33,334291.05,240,0,95,0,0,89,1
14527.22,406497.07,12,0,37,1,0,10,0
7655.18,210841.8,24,0,96,1,0,10,0
23667.01,91834.7,24,0,109,0,0,96,1
7843.02,495362.16,36,0,22,1,0,4,0
17851.36,613262.52,120,638.86,18,0,0,64,1
15646.81,849325.66,48,0,119,0,0,24,0
18434.28,826005.57,120,0,90,0,0,55,0
13102.97,710059.15,36,0,94,0,0,22,0
19770.88,146271.76,120,2826.97,7,3,0,53,0
9157.79,260160.84,12,0,111,0,0,20,0
10022.23,168919.99,48,0,95,0,0,66,1
15215.04,519956.01,24,0,118,0,0,24,0
10905.3,939707.03,12,985.15,103,0,1,0,0
15772.49,624689.02,36,0,86,2,0,6,0
13502.16,382411.05,240,0,27,1,1,33,0
19722.15,577828.88,24,0,35,1,0,14,0
7445.66,189799.21,120,0,73,0,0,76,1
13730.75,869104.79,24,0,68,1,0,14,0
13002.19,34105.87,60,0,87,0,0,100,1
13294.6,204322.85,12,1471.86,44,0,0,20,0
7285.2,153332.58,60,0,98,0,0,64,1
17188.25,316459.21,48,0,79,0,0,65,1
24161.22,662146.04,48,2788.17,74,0,0,30,0
19873.64,294622.58,120,0,51,0,0,94,1
9984.45,563287.15,12,0,81,0,0,20,0
11561.88,451840.56,120,2600.67,22,0,0,15,0
13113.11,175794.86,12,0,50,2,0,2,0
14272.79,489703.22,36,2333.14,84,3,0,0,0
12704.62,330626.59,12,0,46,2,0,2,0
23981.84,225380.28,60,0,114,0,0,96,1
9650.73,416022.01,48,0,17,0,0,13,0
14435.07,173146.88,120,0,48,0,0,92,1
5080.54,541802.83,12,0,52,1,0,7,0
6107.22,719443.44,240,0,92,0,0,18,0
14685.73,696729.53,60,0,2,1,0,4,0
27061.77,101739.33,48,0,93,0,0,100,1
14373.25,746481.39,24,1302.35,48,0,0,21,0
5172.55,593795.95,240,0,94,0,0,17,0
25613.57,487016.54,48,735.26,60,1,0,52,0
7091.69,161317.68,240,0,109,0,0,87,1
6568.37,326809.75,48,0,88,1,0,9,0
17766.24,818010.48,12,0,45,1,0,15,0
21093.41,39988.51,36,0,92,0,0,100,1
12986.82,354034.69,240,0,49,0,0,86,1
16679.94,458454.34,48,0,105,0,0,25,0
9035.68,689683.06,60,970.68,53,0,0,19,0
4484.39,101703.77,120,1554.51,42,0,0,17,0
8629.88,545933.44,240,1286.87,31,0,0,23,0
9875.41,41186.22,48,0,23,2,0,70,1
15168.63,297300.73,36,0,3,0,0,18,0
7035.93,513001.07,12,0,32,3,0,0,0
27530.39,642245.43,240,0,93,0,0,100,1
15855.68,323870.16,240,0,65,0,0,94,1
19087.7,24580.1,12,0,44,0,0,96,1
7997.77,55467.49,120,0,113,0,0,95,1
17819.74,491699.73,240,0,67,0,0,92,1
7919.65,301615.52,24,0,68,0,0,19,0
6836.1,134139.16,48,0,42,0,0,49,0
19382.85,170219.1,240,918.89,87,0,0,100,1
12018.44,240026.09,24,0,38,0,0,18,0
8208.69,344260.45,24,0,86,1,0,10,0
7760.5,365287.28,240,0,23,0,0,67,1
18588.85,615308.35,240,0,26,1,0,74,1
11666.85,373387.96,24,0,107,0,0,21,0
17175.71,84086.87,36,0,31,0,0,89,1
28224.54,208157.52,12,0,30,1,0,17,0
20850.76,75717.72,48,0,35,2,0,81,1
14652.91,348839.01,48,2064.17,78,0,0,23,0
9641.71,726668.41,240,0,42,0,0,41,0
25045.77,351236.58,36,0,19,0,0,64,1
26306.96,237984.57,48,0,105,1,0,85,1
14364.67,684462.18,12,0,9,0,0,15,0
18756.28,281085.88,48,599.69,21,0,0,67,1
8996.93,411241.21,60,0,40,0,0,17,0
24270.01,812404.55,12,0,61,0,0,30,0
18007.79,362241.66,48,1130.72,39,0,0,40,0
18639.84,416360.33,36,0,10,0,0,18,0
5940.29,966367.94,60,0,15,0,0,11,0
20291.37,359449.83,12,2504.8,23,0,0,21,0
10289.87,34006.18,60,0,15,0,0,91,1
11285.58,399638.14,36,0,89,2,0,3,0
21546.34,646092.12,12,2184.74,10,0,0,20,0
15372.02,557770.12,60,0,4,0,1,0,0
16336.31,278163.07,48,0,8,0,0,62,1
9415.45,533105.28,12,0,78,0,0,20,0
8206.86,724230.28,24,0,62,0,0,19,0
12460.93,79617.06,60,0,3,0,0,85,1
16230.34,654889.23,36,0,33,0,0,20,0
5232.06,201313.33,48,0,103,0,0,17,0
20461.25,798878.86,48,0,79,0,0,27,0
6520.53,312151.12,120,0,65,0,0,40,0
9279.47,479693.41,24,1641.44,101,0,0,20,0
